experiment,fold_label,n_test,test_borda,oracle,cpsat_baseline,accuracy,inner_cv_score,fit_seconds,best_params
MO-SVR/quantile,2025,77,42.96244290353312,59.0246616000226,37.11278670593358,0.5974025974025974,0.6109900766920148,81.42411613464355,"{""C"": 19.348183339875202, ""gamma"": 0.02033781432185979, ""epsilon"": 0.10167158178966358}"
XGB-MW/std,2011,100,62.645473700352206,66.59337066371282,54.94205904206017,0.72,0.6091011911379407,290.0124270915985,"{""n_estimators"": 617, ""max_depth"": 7, ""learning_rate"": 0.08019040945580949, ""subsample"": 0.5052891478702366, ""colsample_bytree"": 0.5816577316433993, ""min_child_weight"": 9, ""reg_lambda"": 0.4692271380527103, ""wpow"": 0.8409193716612422}"
XGB-MW/std,2012,100,56.658910131183376,66.58671597450157,54.50189823459618,0.73,0.6059399253600655,703.8387277126312,"{""n_estimators"": 503, ""max_depth"": 10, ""learning_rate"": 0.07874071720368343, ""subsample"": 0.7417794689386324, ""colsample_bytree"": 0.980029826758033, ""min_child_weight"": 1, ""reg_lambda"": 2.545272378211946, ""wpow"": 0.3173596229348339}"
XGB-MW/std,2013,96,60.70028583802197,68.86924626030311,51.489262248403776,0.71875,0.6123592165592695,262.77832674980164,"{""n_estimators"": 475, ""max_depth"": 7, ""learning_rate"": 0.03276585050697166, ""subsample"": 0.5568150431144792, ""colsample_bytree"": 0.5820705088796488, ""min_child_weight"": 5, ""reg_lambda"": 0.8516506284903471, ""wpow"": 1.228837526128435}"
XGB-MW/std,2014,98,62.92105762842839,67.56570461498421,63.81705734616651,0.7755102040816326,0.6057918626952453,228.11296010017395,"{""n_estimators"": 334, ""max_depth"": 4, ""learning_rate"": 0.014876041551965515, ""subsample"": 0.8516822570168007, ""colsample_bytree"": 0.8157976906402646, ""min_child_weight"": 6, ""reg_lambda"": 0.4144579216439847, ""wpow"": 1.2929511617005753}"
XGB-MW/std,2015,91,58.959540060757554,65.52510745661893,51.768805222471634,0.8021978021978022,0.6056553481041244,293.41841864585876,"{""n_estimators"": 429, ""max_depth"": 5, ""learning_rate"": 0.02881440973171196, ""subsample"": 0.8916343244675591, ""colsample_bytree"": 0.5484891010561281, ""min_child_weight"": 8, ""reg_lambda"": 0.30945166875497504, ""wpow"": 0.4926547087613543}"
XGB-MW/std,2016,95,58.83723996344788,61.63289378370745,55.98267855075409,0.8315789473684211,0.6116754507929807,280.92319798469543,"{""n_estimators"": 455, ""max_depth"": 9, ""learning_rate"": 0.04150713403459769, ""subsample"": 0.5279405815855142, ""colsample_bytree"": 0.8139277138086098, ""min_child_weight"": 5, ""reg_lambda"": 0.10804558730543376, ""wpow"": 0.9120419207095497}"
XGB-MW/std,2017,92,54.77508976174003,67.2822326415988,50.90809450050229,0.75,0.6137840051933168,306.7566614151001,"{""n_estimators"": 678, ""max_depth"": 5, ""learning_rate"": 0.011335589866538733, ""subsample"": 0.673949358744912, ""colsample_bytree"": 0.5454141720625547, ""min_child_weight"": 8, ""reg_lambda"": 0.017175181428183302, ""wpow"": 0.3413916555265684}"
XGB-MW/std,2018,90,58.09407343604794,63.23556268932011,56.76675090065444,0.8333333333333334,0.6100595872759802,443.7895324230194,"{""n_estimators"": 640, ""max_depth"": 4, ""learning_rate"": 0.01897010355905674, ""subsample"": 0.5139525896381102, ""colsample_bytree"": 0.5571140441631125, ""min_child_weight"": 3, ""reg_lambda"": 0.0037122303636027633, ""wpow"": 0.7441354960382065}"
XGB-MW/std,2019,89,56.22974524784242,62.528114675166705,53.68709459764611,0.7528089887640449,0.6115321447316159,304.87344694137573,"{""n_estimators"": 344, ""max_depth"": 5, ""learning_rate"": 0.01555470012183236, ""subsample"": 0.9618320995166505, ""colsample_bytree"": 0.7255844111910033, ""min_child_weight"": 7, ""reg_lambda"": 3.627312028462969, ""wpow"": 0.6571841862630734}"
XGB-MW/std,2020,94,54.79967342144548,61.60641204711305,49.62408215816311,0.7446808510638298,0.6145469334129403,149.67638087272644,"{""n_estimators"": 234, ""max_depth"": 5, ""learning_rate"": 0.05605772312950618, ""subsample"": 0.5505579076118226, ""colsample_bytree"": 0.7079354687725935, ""min_child_weight"": 6, ""reg_lambda"": 0.008576663585913732, ""wpow"": 0.9617035743913848}"
XGB-MW/std,2021,91,52.209067132782614,64.91235187306762,52.690987240595135,0.7802197802197802,0.6147269990129878,184.3517303466797,"{""n_estimators"": 103, ""max_depth"": 3, ""learning_rate"": 0.026101274790605842, ""subsample"": 0.9721875907351766, ""colsample_bytree"": 0.5411710197050073, ""min_child_weight"": 2, ""reg_lambda"": 0.06979728531071493, ""wpow"": 1.3605029800277262}"
XGB-MW/std,2022,92,54.95018714430964,66.40072708234466,54.275380541480686,0.6521739130434783,0.6149485351421378,201.84723019599915,"{""n_estimators"": 192, ""max_depth"": 9, ""learning_rate"": 0.07122268191898173, ""subsample"": 0.5480841021594074, ""colsample_bytree"": 0.9118505393645991, ""min_child_weight"": 6, ""reg_lambda"": 0.0024022247719685938, ""wpow"": 0.6879728067323505}"
XGB-MW/std,2023,90,50.48161399946248,63.33144559857347,51.967456022152945,0.6333333333333333,0.6185732035598166,297.0443592071533,"{""n_estimators"": 227, ""max_depth"": 7, ""learning_rate"": 0.01880052286419959, ""subsample"": 0.690022012820884, ""colsample_bytree"": 0.9201539831853413, ""min_child_weight"": 4, ""reg_lambda"": 0.01873588409229154, ""wpow"": 0.4389627479151799}"
XGB-MW/std,2024,84,44.29770482614172,61.514870262974675,49.34045550057922,0.5238095238095238,0.6142776017127686,185.19155025482178,"{""n_estimators"": 482, ""max_depth"": 8, ""learning_rate"": 0.10254613823927837, ""subsample"": 0.6523098116875163, ""colsample_bytree"": 0.5102766502376591, ""min_child_weight"": 2, ""reg_lambda"": 0.01307301068177483, ""wpow"": 2.385823509030214}"
XGB-MW/std,2025,77,45.145399425617725,59.0246616000226,37.11278670593358,0.6883116883116883,0.6128149959395164,215.42481684684753,"{""n_estimators"": 678, ""max_depth"": 3, ""learning_rate"": 0.07253381395598432, ""subsample"": 0.6220349299758334, ""colsample_bytree"": 0.8100612845005217, ""min_child_weight"": 5, ""reg_lambda"": 0.09336082854445024, ""wpow"": 1.573705917971471}"
XGB-MW/quantile,2011,100,60.63485147012754,66.59337066371282,54.94205904206017,0.68,0.6073349343143235,272.11828994750977,"{""n_estimators"": 592, ""max_depth"": 4, ""learning_rate"": 0.1362669379696494, ""subsample"": 0.641529117631193, ""colsample_bytree"": 0.9313235884212914, ""min_child_weight"": 6, ""reg_lambda"": 0.0077561869957076665, ""wpow"": 1.9319365138794924}"
XGB-MW/quantile,2012,100,58.01574974374735,66.58671597450157,54.50189823459618,0.77,0.6031471482458043,279.0874693393707,"{""n_estimators"": 199, ""max_depth"": 7, ""learning_rate"": 0.023516636391416327, ""subsample"": 0.5841253710665584, ""colsample_bytree"": 0.5145822813358062, ""min_child_weight"": 5, ""reg_lambda"": 2.880054250655663, ""wpow"": 1.7854979032615574}"
XGB-MW/quantile,2013,96,61.915821119310934,68.86924626030311,51.489262248403776,0.7604166666666666,0.6085749009104159,279.4353041648865,"{""n_estimators"": 430, ""max_depth"": 7, ""learning_rate"": 0.05603757524028027, ""subsample"": 0.6849138852684084, ""colsample_bytree"": 0.5418053294470394, ""min_child_weight"": 10, ""reg_lambda"": 0.005222597762641902, ""wpow"": 0.85846051293806}"
XGB-MW/quantile,2014,98,62.78676884414736,67.56570461498421,63.81705734616651,0.826530612244898,0.6031830965385326,360.15993881225586,"{""n_estimators"": 636, ""max_depth"": 8, ""learning_rate"": 0.016897406280689635, ""subsample"": 0.8847339321593126, ""colsample_bytree"": 0.7109886315371505, ""min_child_weight"": 8, ""reg_lambda"": 0.12412774272452466, ""wpow"": 0.3696061232709628}"
XGB-MW/quantile,2015,91,59.14326048053729,65.52510745661893,51.768805222471634,0.7912087912087912,0.6103618723452741,310.11606216430664,"{""n_estimators"": 360, ""max_depth"": 10, ""learning_rate"": 0.263655986035921, ""subsample"": 0.5579978704523032, ""colsample_bytree"": 0.8015971416922817, ""min_child_weight"": 9, ""reg_lambda"": 0.43146818475782456, ""wpow"": 0.4220853075206138}"
XGB-MW/quantile,2016,95,58.513953338514554,61.63289378370745,55.98267855075409,0.8105263157894737,0.6133405269924801,401.77367901802063,"{""n_estimators"": 627, ""max_depth"": 3, ""learning_rate"": 0.13188497174413963, ""subsample"": 0.6176939919719533, ""colsample_bytree"": 0.863339194967983, ""min_child_weight"": 8, ""reg_lambda"": 4.340698089504042, ""wpow"": 0.3090559116693594}"
XGB-MW/quantile,2017,92,55.34107121988224,67.2822326415988,50.90809450050229,0.717391304347826,0.6149273018604091,219.73171877861023,"{""n_estimators"": 472, ""max_depth"": 5, ""learning_rate"": 0.19397370044905074, ""subsample"": 0.7754779911146794, ""colsample_bytree"": 0.6854160524971353, ""min_child_weight"": 10, ""reg_lambda"": 0.003864130760527351, ""wpow"": 1.7560450859955792}"
XGB-MW/quantile,2018,90,58.87566590681229,63.23556268932011,56.76675090065444,0.8333333333333334,0.6063057072410819,367.6946692466736,"{""n_estimators"": 480, ""max_depth"": 8, ""learning_rate"": 0.07309019761467678, ""subsample"": 0.7271561624089697, ""colsample_bytree"": 0.7776713405750993, ""min_child_weight"": 7, ""reg_lambda"": 0.055465548523114624, ""wpow"": 1.3380999724682008}"
XGB-MW/quantile,2019,89,56.481933250590785,62.528114675166705,53.68709459764611,0.7415730337078652,0.6079471354149314,348.11839985847473,"{""n_estimators"": 480, ""max_depth"": 6, ""learning_rate"": 0.019238690368309292, ""subsample"": 0.8010880231667751, ""colsample_bytree"": 0.76659907262037, ""min_child_weight"": 10, ""reg_lambda"": 0.7482590884517221, ""wpow"": 0.23214481758812794}"
XGB-MW/quantile,2020,94,54.22863631022647,61.60641204711305,49.62408215816311,0.7340425531914894,0.6120896823725512,301.7640070915222,"{""n_estimators"": 410, ""max_depth"": 9, ""learning_rate"": 0.01893239831336975, ""subsample"": 0.8792305100736647, ""colsample_bytree"": 0.9779696487894756, ""min_child_weight"": 8, ""reg_lambda"": 3.612406279522963, ""wpow"": 1.1758100519477745}"
XGB-MW/quantile,2021,91,54.601196606245,64.91235187306762,52.690987240595135,0.7582417582417582,0.6148428727402866,374.7251513004303,"{""n_estimators"": 142, ""max_depth"": 7, ""learning_rate"": 0.010950209789796049, ""subsample"": 0.6575695489758757, ""colsample_bytree"": 0.8312553535991108, ""min_child_weight"": 1, ""reg_lambda"": 2.9961203933355844, ""wpow"": 2.4456020314288653}"
XGB-MW/quantile,2022,92,58.3334254451088,66.40072708234466,54.275380541480686,0.7065217391304348,0.6162846530639081,295.30573987960815,"{""n_estimators"": 589, ""max_depth"": 3, ""learning_rate"": 0.04005664358292096, ""subsample"": 0.5493947461313757, ""colsample_bytree"": 0.6155262620512066, ""min_child_weight"": 5, ""reg_lambda"": 0.04288594767113255, ""wpow"": 1.4895379798097244}"
XGB-MW/quantile,2023,90,46.91711855047039,63.33144559857347,51.967456022152945,0.5777777777777777,0.6194357888007861,204.54323601722717,"{""n_estimators"": 340, ""max_depth"": 6, ""learning_rate"": 0.06609904233145696, ""subsample"": 0.7784084892867366, ""colsample_bytree"": 0.5577536676413616, ""min_child_weight"": 9, ""reg_lambda"": 0.17819888635718195, ""wpow"": 0.3824984372071577}"
XGB-MW/quantile,2024,84,47.0359952203539,61.514870262974675,49.34045550057922,0.6071428571428571,0.6142168721322921,292.1548125743866,"{""n_estimators"": 521, ""max_depth"": 3, ""learning_rate"": 0.08141209339505899, ""subsample"": 0.6564083921569513, ""colsample_bytree"": 0.5885479298328268, ""min_child_weight"": 3, ""reg_lambda"": 0.005180257390035177, ""wpow"": 2.3726246229764816}"
XGB-MW/quantile,2025,77,44.40165065850651,59.0246616000226,37.11278670593358,0.6493506493506493,0.6115175152366914,265.73819375038147,"{""n_estimators"": 638, ""max_depth"": 10, ""learning_rate"": 0.08242862887240217, ""subsample"": 0.5237983015005451, ""colsample_bytree"": 0.5263192091508675, ""min_child_weight"": 5, ""reg_lambda"": 0.005625731793039997, ""wpow"": 1.169515342434093}"
LGB-MW/std,2011,100,59.9900877158953,66.59337066371282,54.94205904206017,0.7,0.6041200321437248,199.23659706115723,"{""n_estimators"": 128, ""max_depth"": 8, ""num_leaves"": 113, ""learning_rate"": 0.012815950378540882, ""subsample"": 0.5125349055937796, ""colsample_bytree"": 0.6430834048435387, ""min_child_samples"": 15, ""reg_lambda"": 7.832834338932356, ""wpow"": 0.7905587498054303}"
LGB-MW/std,2012,100,57.973623955248456,66.58671597450157,54.50189823459618,0.8,0.6045651247946658,193.211900472641,"{""n_estimators"": 438, ""max_depth"": 3, ""num_leaves"": 120, ""learning_rate"": 0.1821078778818154, ""subsample"": 0.6177591257944853, ""colsample_bytree"": 0.5982676045134744, ""min_child_samples"": 13, ""reg_lambda"": 0.01855992362159913, ""wpow"": 1.367795966422197}"
LGB-MW/std,2013,96,60.466538773048725,68.86924626030311,51.489262248403776,0.7395833333333334,0.6105225621291779,185.56224155426025,"{""n_estimators"": 171, ""max_depth"": 9, ""num_leaves"": 62, ""learning_rate"": 0.015415047391581543, ""subsample"": 0.9628393401071272, ""colsample_bytree"": 0.6324503246347681, ""min_child_samples"": 5, ""reg_lambda"": 5.848322159157181, ""wpow"": 1.2733763946109389}"
LGB-MW/std,2014,98,56.173731796894906,67.56570461498421,63.81705734616651,0.6326530612244898,0.6045965425113891,132.7939715385437,"{""n_estimators"": 171, ""max_depth"": 5, ""num_leaves"": 75, ""learning_rate"": 0.02023890822053832, ""subsample"": 0.7343526094439211, ""colsample_bytree"": 0.6766980691634803, ""min_child_samples"": 39, ""reg_lambda"": 0.4726102737804255, ""wpow"": 0.7535921898856992}"
LGB-MW/std,2015,91,59.04002563940302,65.52510745661893,51.768805222471634,0.7802197802197802,0.6041716352581296,263.77425956726074,"{""n_estimators"": 488, ""max_depth"": 9, ""num_leaves"": 57, ""learning_rate"": 0.013054780218129378, ""subsample"": 0.9148011801178924, ""colsample_bytree"": 0.5596230221823395, ""min_child_samples"": 47, ""reg_lambda"": 0.029223076475149393, ""wpow"": 0.5853857303099842}"
LGB-MW/std,2016,95,58.520562471238684,61.63289378370745,55.98267855075409,0.8,0.607147069074077,199.37877082824707,"{""n_estimators"": 232, ""max_depth"": 7, ""num_leaves"": 103, ""learning_rate"": 0.013171144329125058, ""subsample"": 0.7285545670206393, ""colsample_bytree"": 0.942188283118117, ""min_child_samples"": 32, ""reg_lambda"": 0.022593562552381957, ""wpow"": 0.15678974526741118}"
LGB-MW/std,2017,92,54.84940137087293,67.2822326415988,50.90809450050229,0.7282608695652174,0.6098071651233854,189.35168647766113,"{""n_estimators"": 164, ""max_depth"": 8, ""num_leaves"": 55, ""learning_rate"": 0.011149717145848597, ""subsample"": 0.9564905176684643, ""colsample_bytree"": 0.8519775262000943, ""min_child_samples"": 33, ""reg_lambda"": 1.447178437951663, ""wpow"": 1.961447517500221}"
LGB-MW/std,2018,90,56.93464047770614,63.23556268932011,56.76675090065444,0.8,0.6034978418898084,324.2491943836212,"{""n_estimators"": 541, ""max_depth"": 11, ""num_leaves"": 61, ""learning_rate"": 0.10482072195290132, ""subsample"": 0.9258763287137679, ""colsample_bytree"": 0.6160680184044944, ""min_child_samples"": 13, ""reg_lambda"": 0.003949380790608903, ""wpow"": 1.884291965735187}"
LGB-MW/std,2019,89,56.40831667641385,62.528114675166705,53.68709459764611,0.7528089887640449,0.6060156119290298,221.7755696773529,"{""n_estimators"": 278, ""max_depth"": 5, ""num_leaves"": 76, ""learning_rate"": 0.016149614799999188, ""subsample"": 0.9010984903770198, ""colsample_bytree"": 0.5372753218398854, ""min_child_samples"": 50, ""reg_lambda"": 1.2273800987852967, ""wpow"": 0.496789203835431}"
LGB-MW/std,2020,94,54.770789025698285,61.60641204711305,49.62408215816311,0.7659574468085106,0.6096852033440537,241.39182448387146,"{""n_estimators"": 153, ""max_depth"": 7, ""num_leaves"": 17, ""learning_rate"": 0.010105586588697448, ""subsample"": 0.7143195308933228, ""colsample_bytree"": 0.9837556348629264, ""min_child_samples"": 37, ""reg_lambda"": 0.8060934163231005, ""wpow"": 0.7508046763658833}"
LGB-MW/std,2021,91,49.43713081785194,64.91235187306762,52.690987240595135,0.6813186813186813,0.6095769572992332,335.32975006103516,"{""n_estimators"": 529, ""max_depth"": 12, ""num_leaves"": 35, ""learning_rate"": 0.04096356633768478, ""subsample"": 0.719719599915924, ""colsample_bytree"": 0.6687731507884752, ""min_child_samples"": 6, ""reg_lambda"": 5.3704482238579985, ""wpow"": 0.8806600647478952}"
LGB-MW/std,2022,92,54.33514506512245,66.40072708234466,54.275380541480686,0.6413043478260869,0.6112162945483032,175.5932412147522,"{""n_estimators"": 137, ""max_depth"": 11, ""num_leaves"": 67, ""learning_rate"": 0.013365844451391051, ""subsample"": 0.9391318001890443, ""colsample_bytree"": 0.5771807569348086, ""min_child_samples"": 7, ""reg_lambda"": 0.22156767169968344, ""wpow"": 1.0878128480871363}"
LGB-MW/std,2023,90,51.46446144906305,63.33144559857347,51.967456022152945,0.6222222222222222,0.6123654971181096,187.4003689289093,"{""n_estimators"": 314, ""max_depth"": 8, ""num_leaves"": 87, ""learning_rate"": 0.03372814348960206, ""subsample"": 0.5039455766669688, ""colsample_bytree"": 0.6926039720072702, ""min_child_samples"": 37, ""reg_lambda"": 6.369396288943353, ""wpow"": 0.4941266457816993}"
LGB-MW/std,2024,84,46.43390432288403,61.514870262974675,49.34045550057922,0.5833333333333334,0.6083781202980921,148.16363859176636,"{""n_estimators"": 507, ""max_depth"": 3, ""num_leaves"": 19, ""learning_rate"": 0.13940929523710108, ""subsample"": 0.5457230023694979, ""colsample_bytree"": 0.8425143786151448, ""min_child_samples"": 43, ""reg_lambda"": 9.913420731454655, ""wpow"": 1.4590477716471755}"
LGB-MW/std,2025,77,42.700535644002656,59.0246616000226,37.11278670593358,0.6363636363636364,0.609075600227304,196.24366426467896,"{""n_estimators"": 125, ""max_depth"": 6, ""num_leaves"": 95, ""learning_rate"": 0.015747497966016828, ""subsample"": 0.672858026067309, ""colsample_bytree"": 0.6772116021485056, ""min_child_samples"": 40, ""reg_lambda"": 5.395276857894486, ""wpow"": 1.6592015906287436}"
LGB-MW/quantile,2011,100,61.72590348076614,66.59337066371282,54.94205904206017,0.73,0.6057429707441999,359.69075107574463,"{""n_estimators"": 114, ""max_depth"": 6, ""num_leaves"": 24, ""learning_rate"": 0.011847830641177254, ""subsample"": 0.5175255125266945, ""colsample_bytree"": 0.5605423309295516, ""min_child_samples"": 14, ""reg_lambda"": 0.020617335537910647, ""wpow"": 0.6643237518213388}"
LGB-MW/quantile,2012,100,58.34518164898645,66.58671597450157,54.50189823459618,0.8,0.6056439368214648,298.66144251823425,"{""n_estimators"": 283, ""max_depth"": 11, ""num_leaves"": 105, ""learning_rate"": 0.03649326467168727, ""subsample"": 0.7568711689018081, ""colsample_bytree"": 0.7844330986944233, ""min_child_samples"": 10, ""reg_lambda"": 0.03460281484856261, ""wpow"": 1.700938608867561}"
LGB-MW/quantile,2013,96,61.066965779340535,68.86924626030311,51.489262248403776,0.7395833333333334,0.6123059773028202,407.35836815834045,"{""n_estimators"": 318, ""max_depth"": 8, ""num_leaves"": 103, ""learning_rate"": 0.02188225147708401, ""subsample"": 0.9498795773493462, ""colsample_bytree"": 0.9377901879224781, ""min_child_samples"": 6, ""reg_lambda"": 0.008651073436792483, ""wpow"": 0.5935935283641344}"
LGB-MW/quantile,2014,98,56.87178906115967,67.56570461498421,63.81705734616651,0.6632653061224489,0.6059834889789831,180.78514671325684,"{""n_estimators"": 177, ""max_depth"": 5, ""num_leaves"": 74, ""learning_rate"": 0.016153649998429824, ""subsample"": 0.7253963146738648, ""colsample_bytree"": 0.7018528114880547, ""min_child_samples"": 42, ""reg_lambda"": 0.5182220891430018, ""wpow"": 0.8400585823063879}"
LGB-MW/quantile,2015,91,58.27154194098825,65.52510745661893,51.768805222471634,0.7802197802197802,0.6036941051462429,309.47999477386475,"{""n_estimators"": 549, ""max_depth"": 11, ""num_leaves"": 25, ""learning_rate"": 0.011298509971188829, ""subsample"": 0.8910314390400678, ""colsample_bytree"": 0.6827915367003179, ""min_child_samples"": 50, ""reg_lambda"": 0.19633227016774674, ""wpow"": 0.11047835271161106}"
LGB-MW/quantile,2016,95,58.680209875744076,61.63289378370745,55.98267855075409,0.8105263157894737,0.6047845335683026,195.30173134803772,"{""n_estimators"": 138, ""max_depth"": 8, ""num_leaves"": 79, ""learning_rate"": 0.022176620251418856, ""subsample"": 0.8606092252343789, ""colsample_bytree"": 0.804402543924243, ""min_child_samples"": 27, ""reg_lambda"": 2.4431950170127625, ""wpow"": 0.27890295866935993}"
LGB-MW/quantile,2017,92,54.35524222356441,67.2822326415988,50.90809450050229,0.7608695652173914,0.6091316544384244,180.02974319458008,"{""n_estimators"": 224, ""max_depth"": 5, ""num_leaves"": 24, ""learning_rate"": 0.029152209397052292, ""subsample"": 0.6576891565030082, ""colsample_bytree"": 0.7306810014210796, ""min_child_samples"": 37, ""reg_lambda"": 0.25401150725644767, ""wpow"": 0.5296697951778089}"
LGB-MW/quantile,2018,90,57.937286039274696,63.23556268932011,56.76675090065444,0.8444444444444444,0.605246415814409,207.4347095489502,"{""n_estimators"": 137, ""max_depth"": 3, ""num_leaves"": 84, ""learning_rate"": 0.03403325808648704, ""subsample"": 0.5172604749122508, ""colsample_bytree"": 0.5445390269393559, ""min_child_samples"": 5, ""reg_lambda"": 6.467188740635076, ""wpow"": 1.1485136889717191}"
LGB-MW/quantile,2019,89,54.885149274607514,62.528114675166705,53.68709459764611,0.7303370786516854,0.6044758707074716,162.61110711097717,"{""n_estimators"": 279, ""max_depth"": 4, ""num_leaves"": 36, ""learning_rate"": 0.018949796211684546, ""subsample"": 0.8819410825521335, ""colsample_bytree"": 0.6031566749053913, ""min_child_samples"": 44, ""reg_lambda"": 0.08735738660039473, ""wpow"": 1.0352316252227263}"
LGB-MW/quantile,2020,94,52.87662695176079,61.60641204711305,49.62408215816311,0.6702127659574468,0.6073101424930546,247.89481234550476,"{""n_estimators"": 375, ""max_depth"": 5, ""num_leaves"": 68, ""learning_rate"": 0.017570561953141925, ""subsample"": 0.9710642486021895, ""colsample_bytree"": 0.7139597555052902, ""min_child_samples"": 42, ""reg_lambda"": 4.151323469084145, ""wpow"": 0.7106351521484939}"
LGB-MW/quantile,2021,91,51.276482863119696,64.91235187306762,52.690987240595135,0.7582417582417582,0.6118118932203743,245.46894121170044,"{""n_estimators"": 271, ""max_depth"": 3, ""num_leaves"": 99, ""learning_rate"": 0.018289100712900352, ""subsample"": 0.6603523188502419, ""colsample_bytree"": 0.5990442212272774, ""min_child_samples"": 49, ""reg_lambda"": 0.3959698076930432, ""wpow"": 0.35471260021960027}"
LGB-MW/quantile,2022,92,54.33514506512245,66.40072708234466,54.275380541480686,0.6413043478260869,0.6105937413971192,190.70840716362,"{""n_estimators"": 111, ""max_depth"": 9, ""num_leaves"": 108, ""learning_rate"": 0.011383516863961015, ""subsample"": 0.9962142571073973, ""colsample_bytree"": 0.5255182584904448, ""min_child_samples"": 25, ""reg_lambda"": 0.1368857166259756, ""wpow"": 1.2015689553738524}"
LGB-MW/quantile,2023,90,47.34015192735379,63.33144559857347,51.967456022152945,0.5666666666666667,0.614437914507865,263.4812295436859,"{""n_estimators"": 296, ""max_depth"": 4, ""num_leaves"": 95, ""learning_rate"": 0.13035693984098007, ""subsample"": 0.5078010045349302, ""colsample_bytree"": 0.9142678703177431, ""min_child_samples"": 48, ""reg_lambda"": 5.982122365889699, ""wpow"": 1.3012748394654852}"
LGB-MW/quantile,2024,84,47.08523800488104,61.514870262974675,49.34045550057922,0.5952380952380952,0.611995709001395,234.3117344379425,"{""n_estimators"": 600, ""max_depth"": 3, ""num_leaves"": 84, ""learning_rate"": 0.041550764702498987, ""subsample"": 0.7197380970553722, ""colsample_bytree"": 0.5159978770503966, ""min_child_samples"": 42, ""reg_lambda"": 7.607672387418012, ""wpow"": 1.4015164762974934}"
LGB-MW/quantile,2025,77,43.287314432921704,59.0246616000226,37.11278670593358,0.6493506493506493,0.6118719298782238,211.6336748600006,"{""n_estimators"": 248, ""max_depth"": 4, ""num_leaves"": 77, ""learning_rate"": 0.02489495862476505, ""subsample"": 0.518169363599615, ""colsample_bytree"": 0.5021260853037028, ""min_child_samples"": 10, ""reg_lambda"": 0.06936012778613954, ""wpow"": 0.62683599638943}"
BagSVM-MW/quantile,2011,100,60.208682377415634,66.59337066371282,54.94205904206017,0.72,0.6047789211957552,342.144766330719,"{""C"": 8.952884129218308, ""gamma"": 0.003502312851092155, ""wpow"": 1.023478783831616, ""max_samples"": 0.6767721637257046}"
BagSVM-MW/quantile,2012,100,55.37276927666217,66.58671597450157,54.50189823459618,0.7,0.6110984452062047,323.02145075798035,"{""C"": 3.237184848034558, ""gamma"": 0.007871151766608775, ""wpow"": 1.3056675745852768, ""max_samples"": 0.8157279064086767}"
BagSVM-MW/quantile,2013,96,61.48014610434559,68.86924626030311,51.489262248403776,0.7604166666666666,0.6073392066119931,248.38528966903687,"{""C"": 70.87934389620712, ""gamma"": 0.004469032259047797, ""wpow"": 0.5590680346883916, ""max_samples"": 0.6301128117480179}"
BagSVM-MW/quantile,2014,98,63.81705734616651,67.56570461498421,63.81705734616651,0.8775510204081632,0.6024686737896585,307.3466444015503,"{""C"": 6.847920095574778, ""gamma"": 0.003613894271216527, ""wpow"": 1.0842892970704363, ""max_samples"": 0.7465447373174767}"
BagSVM-MW/quantile,2015,91,56.76587533954864,65.52510745661893,51.768805222471634,0.7802197802197802,0.6094244884238774,350.2201907634735,"{""C"": 64.85386419178927, ""gamma"": 0.005204676132175088, ""wpow"": 2.02680674623194, ""max_samples"": 0.9487004760067987}"
BagSVM-MW/quantile,2016,95,58.680209875744076,61.63289378370745,55.98267855075409,0.8105263157894737,0.6115357056323372,231.2905776500702,"{""C"": 20.191120061331016, ""gamma"": 0.005177431931534388, ""wpow"": 0.6280201716476026, ""max_samples"": 0.6672489601905489}"
BagSVM-MW/quantile,2017,92,54.40114354254058,67.2822326415988,50.90809450050229,0.717391304347826,0.6128492989819053,300.0435154438019,"{""C"": 71.10497592136258, ""gamma"": 0.009385468122064951, ""wpow"": 2.4965671723320066, ""max_samples"": 0.9401833744559072}"
BagSVM-MW/quantile,2018,90,58.482740584729235,63.23556268932011,56.76675090065444,0.8555555555555555,0.605268436872662,392.8107612133026,"{""C"": 0.9916974225920752, ""gamma"": 0.006889505159280705, ""wpow"": 0.6705328800837052, ""max_samples"": 0.9042997569312653}"
BagSVM-MW/quantile,2019,89,55.50934222217465,62.528114675166705,53.68709459764611,0.7415730337078652,0.6080163632405229,318.00455236434937,"{""C"": 4.771409042220156, ""gamma"": 0.004497371578408209, ""wpow"": 0.6100309419752987, ""max_samples"": 0.9686776234430258}"
BagSVM-MW/quantile,2020,94,55.187732285253624,61.60641204711305,49.62408215816311,0.776595744680851,0.6093405651605948,468.210077047348,"{""C"": 21.178955784090977, ""gamma"": 0.002220856199138267, ""wpow"": 2.292250228103188, ""max_samples"": 0.9030677087130018}"
BagSVM-MW/quantile,2021,91,53.99955257817484,64.91235187306762,52.690987240595135,0.7472527472527473,0.612441207550771,244.2261073589325,"{""C"": 3.30351413353808, ""gamma"": 0.005148625743729573, ""wpow"": 1.8543813079107792, ""max_samples"": 0.6013567305752587}"
BagSVM-MW/quantile,2022,92,56.885736994997,66.40072708234466,54.275380541480686,0.6956521739130435,0.6118460827766887,424.98332238197327,"{""C"": 26.31130467502895, ""gamma"": 0.006074903601584907, ""wpow"": 1.8153765719766861, ""max_samples"": 0.9549441290686002}"
